date,Conductivity (S/m),Density (kg/m3),Salinity (psu),Pressure (decibar),Temperature (C),Turbidity (NTU),Oxygen (ml/l),Chlorophyll (ug/l)
2019-11-17T12:00:00.000Z,3.255621166,1022.668529538,29.447900342,8.414493438,9.939005775,3.269826169,3.508484289,7.649712983
2019-11-18T12:00:00.000Z,3.238433875,1022.527183348,29.268791814,8.337788117,9.947980268,5.558292666,3.124526215,14.621844548
2019-11-19T12:00:00.000Z,3.221084455,1022.415351302,29.119343939,8.319478277,9.918049615,41.834685279,3.198286052,7.418738282
2019-11-20T12:00:00.000Z,3.216610915,1022.438039982,29.134024824,8.247476796,9.84442997,1.765185404,3.420635031,6.937241337
2019-11-21T12:00:00.000Z,3.228022257,1022.589531282,29.312420486,8.255445802,9.765233155,1.001831123,3.369187898,9.317170972
2019-11-22T12:00:00.000Z,3.23922579,1022.699972926,29.448284435,8.264618198,9.736953163,8.542535935,3.065068883,4.845283603
2019-11-23T12:00:00.000Z,3.234646269,1022.670344355,29.408719348,8.26085133,9.729096313,2.477138277,3.361705465,8.439059498
2019-11-24T12:00:00.000Z,3.242615541,1022.7563955,29.512969427,8.294614494,9.699533875,11.489387427,3.748050773,10.407301866
2019-11-25T12:00:00.000Z,3.228954173,1022.689622942,29.417380508,8.248279518,9.648075516,2.356195287,3.504073598,12.756079439
2019-11-26T12:00:00.000Z,3.222559866,1022.717914509,29.434237626,8.189240793,9.548436185,3.042435942,3.702122443,6.52016382
2019-11-27T12:00:00.000Z,3.225865955,1022.822381126,29.548892051,8.150918455,9.44948036,4.770400319,3.488147578,8.646395505
2019-11-28T12:00:00.000Z,3.203178613,1022.790345455,29.471461419,8.183090526,9.263477502,2.234458834,3.609993581,6.691563375
2019-11-29T12:00:00.000Z,3.21269282,1022.861315473,29.56315794,8.237243016,9.270284645,1.072016064,3.469107737,8.663264993
2019-11-30T12:00:00.000Z,3.208686775,1022.8841895,29.579106163,8.247124274,9.201654399,4.264367289,3.465114887,8.035696016
2019-12-01T12:00:00.000Z,3.200470442,1022.848575308,29.526167452,8.26872694,9.164255538,2.311776844,3.414777404,7.129585908
2019-12-02T12:00:00.000Z,3.207471566,1022.881889906,29.573822303,8.350977941,9.193139377,1.103200588,3.178652643,8.045793984
2019-12-03T12:00:00.000Z,3.216770538,1022.920857029,29.631956087,8.403293174,9.237491586,9.140893275,3.099503134,10.830846238
2019-12-04T12:00:00.000Z,3.22154601,1022.94336461,29.664399294,8.432028818,9.257032232,0.344574157,3.927354851,6.266576298
2019-12-05T12:00:00.000Z,3.189704662,1022.832472311,29.488044583,8.425061686,9.076711131,0.287935213,4.306488198,9.228391258
2019-12-06T12:00:00.000Z,3.188196831,1022.813767394,29.465485898,8.457109229,9.085510856,0.979616693,4.29942757,5.579991552
2019-12-07T12:00:00.000Z,3.189212348,1022.823983787,29.477956645,8.471150267,9.083259056,0.81754149,4.303803126,10.911464192
2019-12-08T12:00:00.000Z,3.187750424,1022.827909232,29.479323392,8.452171146,9.063565296,1.742622619,4.379265293,12.745750584
2019-12-09T12:00:00.000Z,3.17390348,1022.774305488,29.397160357,8.440973544,8.990639331,0.722574358,4.50507184,7.297286647
2019-12-10T12:00:00.000Z,3.198919241,1022.880698767,29.555733358,8.432661295,9.109419342,2.347019214,4.286484072,8.150106225
2019-12-11T12:00:00.000Z,3.21247858,1022.926304511,29.629140768,8.440905311,9.188162732,3.411782432,4.249094761,7.368442191
2019-12-12T12:00:00.000Z,3.222357187,1023.001207371,29.725845911,8.466972873,9.192985386,8.110222748,4.463905756,4.743675059
2019-12-13T12:00:00.000Z,3.235330619,1023.055656399,29.807616528,8.419461611,9.253856839,1.675920422,4.102695268,10.59405539
2019-12-14T12:00:00.000Z,3.211857195,1022.946675102,29.649438368,8.375284008,9.155798417,2.566248756,4.30110088,9.784641981
2019-12-15T12:00:00.000Z,3.206646626,1022.93732362,29.629761888,8.364838553,9.115616288,1.684975696,4.325434198,14.040750353
2019-12-16T12:00:00.000Z,3.1941596,1022.902949951,29.570106914,8.361652316,9.033301194,1.575097678,4.537898568,10.165164746
2019-12-17T12:00:00.000Z,3.210078003,1022.98641814,29.687176116,8.408695808,9.088746025,1.219798046,4.795018365,8.607996262
2019-12-18T12:00:00.000Z,3.22118893,1023.038750395,29.762922478,8.403613754,9.134255943,2.538188205,5.008534305,16.287376745
2019-12-19T12:00:00.000Z,3.216051695,1023.045693423,29.760120182,8.439331289,9.074614629,1.463426885,5.045444572,11.418399109
2019-12-20T12:00:00.000Z,3.19853607,1022.94856606,29.625165052,8.512443928,9.021202833,6.333713762,4.887872431,6.380392276
2019-12-21T12:00:00.000Z,3.191076681,1022.916804948,29.57760404,8.563886999,8.986344478,4.284888549,4.845223795,2.84606422
2019-12-22T12:00:00.000Z,3.187441518,1022.896066587,29.549154941,8.546240192,8.975675335,1.275963012,4.90805744,10.641880194
2019-12-23T12:00:00.000Z,3.193914504,1022.962205404,29.630818566,8.460555864,8.957463255,1.769718075,4.747331141,13.164883804
2019-12-24T12:00:00.000Z,3.179713879,1022.884754902,29.523269521,8.417111775,8.911478277,3.418391982,4.8079772,14.015474909
2019-12-25T12:00:00.000Z,3.183431794,1022.892677598,29.538719655,8.395912668,8.938553654,3.010629123,4.815679614,12.598449471
2019-12-26T12:00:00.000Z,3.187907026,1022.945175914,29.602072282,8.366202116,8.91797808,4.235105548,4.790128366,14.146089392
2019-12-27T12:00:00.000Z,3.173300849,1022.943872373,29.573096446,8.376614934,8.771816876,3.538951809,5.230764715,9.898457862
2019-12-28T12:00:00.000Z,3.182335942,1022.952291308,29.598968327,8.356238571,8.852928848,1.462279587,5.055113218,11.873915006
2019-12-29T12:00:00.000Z,3.182623357,1022.947661064,29.594591385,8.37755017,8.861692764,3.055957804,5.165495627,11.681738537
2019-12-30T12:00:00.000Z,3.191036293,1022.959595738,29.623040222,8.367140708,8.931399,4.313152374,4.881873477,12.410675185
2019-12-31T12:00:00.000Z,3.186046874,1022.921706605,29.574006212,8.378738282,8.928726176,1.49847337,5.228283283,12.804628729
2020-01-01T12:00:00.000Z,3.182983947,1022.904487235,29.549910299,8.44332257,8.919842534,12.409914358,5.075004438,14.110633231
2020-01-02T12:00:00.000Z,3.164707078,1022.87489641,29.484671283,8.396318774,8.771729313,1.587036896,5.065683658,12.07113337
2020-01-03T12:00:00.000Z,3.142316177,1022.743406149,29.304345528,8.530723329,8.711193621,98.893921024,5.431128156,13.55374077
2020-01-04T12:00:00.000Z,3.151074365,1022.783658445,29.362585107,8.595853365,8.749840773,22.495492506,5.341592059,13.947671142
2020-01-05T12:00:00.000Z,3.141641362,1022.780570159,29.341656229,8.576578826,8.657724568,11.956477752,5.436815025,8.404946416
2020-01-06T12:00:00.000Z,3.142770061,1022.763356129,29.326051364,8.525891258,8.690711548,37.731682217,5.221700783,11.460874245
2020-01-07T12:00:00.000Z,3.145184742,1022.774197053,29.342089387,8.491197949,8.701320325,1.519065111,5.140836417,8.356205588
2020-01-08T12:00:00.000Z,3.13159779,1022.745297316,29.286630655,8.439294493,8.598660035,2.428660047,5.329333773,11.536938986
2020-01-09T12:00:00.000Z,3.125265501,1022.755524804,29.285836338,8.364641576,8.520475349,7.002813115,5.28440555,13.273593558
2020-01-10T12:00:00.000Z,3.134809239,1022.823834563,29.375422213,8.348034396,8.531250573,2.200274634,5.36898142,10.908925306
2020-01-11T12:00:00.000Z,3.140667121,1022.833916204,29.396954976,8.317264542,8.578677303,10.928733537,5.302408166,7.922693447
2020-01-12T12:00:00.000Z,3.13229218,1022.792689934,29.338461877,8.241832164,8.545009687,3.091511932,5.217149803,12.872685057
2020-01-13T12:00:00.000Z,3.116768267,1022.852408937,29.372692202,8.169936463,8.310218457,2.861978914,5.302424381,3.62861086
2020-01-14T12:00:00.000Z,3.112800998,1022.895991456,29.411145283,8.194135245,8.214477883,5.85810154,5.205529772,4.466605328
2020-01-15T12:00:00.000Z,3.088770002,1022.814167496,29.281068497,8.194547022,8.069235991,2.722516145,5.152128213,6.433860785
2020-01-16T12:00:00.000Z,3.090616788,1022.916888321,29.391581345,8.465897439,7.959940711,1.569770505,5.146296638,10.326803384
2020-01-17T12:00:00.000Z,3.098797059,1022.936604913,29.427147451,8.426534037,8.020546339,3.150668241,5.05814974,11.04410718
2020-01-18T12:00:00.000Z,3.079229124,1022.902235826,29.35508007,8.565854455,7.860159271,2.118839317,5.46597302,10.162051825
2020-01-19T12:00:00.000Z,3.09451315,1022.885696788,29.364818255,8.60256883,8.040870106,1.149406775,5.598408909,6.410820053
2020-01-20T12:00:00.000Z,3.106251692,1022.881711561,29.382114452,8.568227016,8.167352815,1.378138945,5.470699521,13.236678027
2020-01-21T12:00:00.000Z,3.105363523,1022.792735748,29.287105693,8.526186029,8.269754774,1.609850358,5.358261221,15.52906135
2020-01-22T12:00:00.000Z,3.114437996,1022.8419929,29.355737946,8.492733606,8.301371386,1.62865345,5.297464356,10.803137224
2020-01-23T12:00:00.000Z,3.106439441,1022.778136566,29.273854277,8.500819388,8.299367058,3.08739937,5.46628057,16.267839039
2020-01-24T12:00:00.000Z,3.113014443,1022.761082351,29.268074781,8.506600583,8.388925133,1.980003356,5.36939022,16.203548654
2020-01-25T12:00:00.000Z,3.10513195,1022.686015667,29.1748666,8.472399833,8.402411083,10.48255017,5.315515938,5.011428604
2020-01-26T12:00:00.000Z,3.103057893,1022.648704628,29.131974489,8.45365102,8.428160834,4.921889221,5.401761641,8.087559602
2020-01-27T12:00:00.000Z,3.107518295,1022.712926692,29.207690862,8.438214592,8.39290643,1.787474481,5.445902548,13.518311807
2020-01-28T12:00:00.000Z,3.089331659,1022.642261203,29.099673064,8.46660475,8.294653519,3.383972988,5.584338294,16.232059406
2020-01-29T12:00:00.000Z,3.095246181,1022.661289574,29.130351534,8.519774553,8.331832905,2.479822235,5.609361884,15.765602794
2020-01-30T12:00:00.000Z,3.110232799,1022.725238754,29.225467929,8.479760662,8.405305978,5.552164805,5.423243866,9.231608414
2020-01-31T12:00:00.000Z,3.099841615,1022.671849558,29.149831522,8.541523737,8.366354536,1.17393468,5.575466932,11.723314643
2020-02-01T12:00:00.000Z,3.093775124,1022.618894335,29.08245122,8.655709094,8.371535958,0.924565424,5.571835388,7.930370576
2020-02-02T12:00:00.000Z,3.059515228,1022.502010913,28.897015698,8.534377127,8.163271497,19.851417957,5.744048385,11.519316367
2020-02-03T12:00:00.000Z,3.053770938,1022.496172477,28.880472402,8.499022985,8.110881953,3.695849825,5.658161745,8.352285142
2020-02-04T12:00:00.000Z,3.02341161,1022.417354994,28.742297561,8.462564058,7.89198492,3.647893888,5.925105616,9.674747992
2020-02-05T12:00:00.000Z,3.035137968,1022.457304422,28.805907235,8.435620443,7.964009212,3.53100699,5.706323844,9.034566755
2020-02-06T12:00:00.000Z,3.049994395,1022.496069507,28.874057961,8.372743791,8.070768824,3.177188036,5.54990512,7.293731049
2020-02-07T12:00:00.000Z,3.035508299,1022.472766808,28.823430274,8.314682082,7.947600201,6.617852437,5.664899882,15.324465894
2020-02-08T12:00:00.000Z,3.065394609,1022.580099343,28.991288526,8.262753512,8.12390312,3.253416429,5.467556071,16.539465431
2020-02-09T12:00:00.000Z,3.065483346,1022.614693967,29.028609451,8.135109252,8.079096243,5.390651691,5.485448322,14.32567964
2020-02-10T12:00:00.000Z,3.087559933,1022.687708118,29.145965332,8.124835891,8.217199963,28.366982165,5.211827671,15.465562577
2020-02-11T12:00:00.000Z,3.117714263,1022.811622336,29.331621718,8.145219721,8.371407743,10.75540722,5.049564982,10.015822001
2020-02-12T12:00:00.000Z,3.115660943,1022.782240889,29.296864705,8.168326389,8.387318786,27.991606486,5.045893633,11.86062079
2020-02-13T12:00:00.000Z,3.125039276,1022.826559502,29.360442781,8.236184524,8.428265097,4.115601694,5.066291057,9.041800338
2020-02-14T12:00:00.000Z,3.126421114,1022.826802046,29.362846855,8.320529014,8.442568919,9.088385495,5.049440115,10.682792572
2020-02-15T12:00:00.000Z,3.097308844,1022.682616139,29.15729115,8.375133556,8.325759577,24.862675095,5.257921638,11.704593142
2020-02-16T12:00:00.000Z,3.101773163,1022.764250165,29.251082542,8.418225702,8.268475661,1.770232044,5.247431259,12.203636032
2020-02-17T12:00:00.000Z,3.060522443,1022.5854003,28.987247799,8.402551559,8.06688017,16.258284263,5.534501309,10.533208631
2020-02-18T12:00:00.000Z,3.042948302,1022.4850973,28.84982381,8.365604819,8.008940745,11.112811954,5.558388368,10.615888075
2020-02-19T12:00:00.000Z,3.056495342,1022.536433694,28.929103685,8.293770224,8.084119101,21.780031519,5.423292736,12.538757436
2020-02-20T12:00:00.000Z,3.064534252,1022.559873682,28.968440409,8.271307432,8.140005231,4.10379881,5.324046844,12.573412437
2020-02-21T12:00:00.000Z,3.068786633,1022.549200979,28.96510813,8.252094646,8.19761836,8.469312779,5.271026007,13.510214568
2020-02-22T12:00:00.000Z,3.05665192,1022.515079228,28.907117618,8.243603801,8.113442145,21.961344514,5.404847038,15.416952816
2020-02-23T12:00:00.000Z,3.075527373,1022.579647138,29.009507941,8.253162664,8.229791656,5.611147503,5.473105715,7.344806435
2020-02-24T12:00:00.000Z,3.07960616,1022.638037205,29.078685303,8.223379254,8.196477556,12.362320699,5.472136866,13.197216714
2020-02-25T12:00:00.000Z,3.039344863,1022.448295411,28.805213804,8.204922806,8.018260514,5.831613777,5.700319445,8.741190137
2020-02-26T12:00:00.000Z,3.07763949,1022.637596869,29.074362988,8.235860588,8.178130755,1.987807212,5.429717923,6.35064955
2020-02-27T12:00:00.000Z,3.059319069,1022.532639866,28.930199001,8.258080457,8.120928199,6.562045691,5.650421061,9.053011365
2020-02-28T12:00:00.000Z,3.058703339,1022.562938348,28.960882936,8.274252598,8.075818207,11.153115524,5.788445681,9.983519952
2020-02-29T12:00:00.000Z,3.071892621,1022.635015543,29.060628731,8.336679629,8.122272875,1.736616207,5.688174316,12.892970106
2020-03-01T12:00:00.000Z,3.038975687,1022.52768172,28.88769184,8.306163461,7.9139232,3.636899984,5.942328335,10.061718804
2020-03-02T12:00:00.000Z,3.034328504,1022.50905277,28.859403975,8.335400782,7.889257146,3.261642247,5.915479235,11.194624216
2020-03-03T12:00:00.000Z,3.026097761,1022.481205925,28.815018753,8.361616786,7.838086163,21.81877196,5.962863207,15.155293325
2020-03-04T12:00:00.000Z,3.028714204,1022.488611511,28.827475908,8.377198574,7.856681376,8.910318244,6.009680105,5.726802248
2020-03-05T12:00:00.000Z,3.047609799,1022.564129645,28.941547101,8.353216596,7.958442197,2.439917589,6.083301578,9.995872056
2020-03-06T12:00:00.000Z,3.070994887,1022.675567307,29.101911318,8.297356665,8.061105895,6.416736503,5.79996948,9.434168634
2020-03-07T12:00:00.000Z,3.041030015,1022.516212047,28.879679397,8.237058538,7.949407773,12.198581051,5.957839202,11.058556987
2020-03-08T12:00:00.000Z,3.063147636,1022.626695725,29.036751693,8.174183853,8.040198204,7.202113395,5.733654808,11.546471021
2020-03-09T12:00:00.000Z,3.083410085,1022.718567231,29.170671186,8.139523066,8.134788823,13.94163842,5.677071702,10.506372532
2020-03-10T12:00:00.000Z,3.086766479,1022.732206555,29.191222606,8.127467074,8.152272238,26.569970025,5.772313861,9.53023459
2020-03-11T12:00:00.000Z,3.119474699,1022.878694795,29.405184067,8.172983358,8.305195889,10.504960188,5.456990595,10.671875217
2020-03-12T12:00:00.000Z,3.087539724,1022.71170624,29.170843857,8.176352568,8.186271058,28.15721767,5.712238469,15.830089635
2020-03-13T12:00:00.000Z,3.087684009,1022.703173009,29.162036561,8.187524825,8.19900905,131.136150935,5.629216915,9.381596185
2020-03-14T12:00:00.000Z,3.064006333,1022.670151536,29.084002404,8.216771289,7.994012349,173.615629415,5.835635952,6.232189605
2020-03-15T12:00:00.000Z,3.068930609,1022.7234478,29.148706178,8.292439414,7.978777018,10.2097955,5.838478722,21.505327755
2020-03-16T12:00:00.000Z,3.091606469,1022.77062027,29.239507451,8.34151957,8.154840254,9.162102781,5.735311279,14.108320313
2020-03-17T12:00:00.000Z,3.096934721,1022.747838365,29.225433953,8.333825473,8.238882542,12.816935921,5.772698047,9.707474973
2020-03-18T12:00:00.000Z,3.102140523,1022.735317752,29.221866592,8.323987107,8.308408999,16.96030147,5.716758868,13.980735702
2020-03-19T12:00:00.000Z,3.112101675,1022.75854,29.264643262,8.337488716,8.38180933,83.507042335,5.757282409,14.733597493
2020-03-20T12:00:00.000Z,3.126492697,1022.811488803,29.34706152,8.315534106,8.462218943,32.353347546,6.073999853,14.973825313
2020-03-21T12:00:00.000Z,3.132865579,1022.832392553,29.381078624,8.268128834,8.500977768,44.691489943,6.144130536,11.254135998
2020-03-22T12:00:00.000Z,3.122761086,1022.740229485,29.265855443,8.21849235,8.513558109,31.891217045,6.668193529,13.958275756
2020-03-23T12:00:00.000Z,3.139831159,1022.829838354,29.39158672,8.21270884,8.574963903,21.07732426,6.130617325,14.472404115
2020-03-24T12:00:00.000Z,3.151514183,1022.89687694,29.483746853,8.192090943,8.60969913,124.112493861,5.813995387,13.084381582
2020-03-25T12:00:00.000Z,3.159543831,1022.950876214,29.555320368,8.195133556,8.62351589,54.552325821,5.703106689,11.606723491
2020-03-26T12:00:00.000Z,3.152778503,1022.923102714,29.513407881,8.2245498,8.589834468,20.866064509,5.89663219,16.83167228
2020-03-27T12:00:00.000Z,3.160010003,1022.957860206,29.563222483,8.24498345,8.619783973,28.220144319,5.682166515,11.256841828
2020-03-28T12:00:00.000Z,3.16227481,1022.959439798,29.568777106,8.315351596,8.641200657,12.410929102,5.735355055,5.77370958
2020-03-29T12:00:00.000Z,3.156812835,1022.913922845,29.510617963,8.377303081,8.643206421,14.887824653,5.748007429,13.81295049
2020-03-30T12:00:00.000Z,3.14886227,1022.880365227,29.460261932,8.446439674,8.604853782,8.104530641,5.870761521,13.893931196
2020-03-31T12:00:00.000Z,3.14896608,1022.850306294,29.429193274,8.414167419,8.643471634,11.413364099,5.675422618,1.020396153
2020-04-01T12:00:00.000Z,3.137446935,1022.780091589,29.334122696,8.424108974,8.614910897,22.076571559,5.879884402,1.524404266
2020-04-02T12:00:00.000Z,3.13132098,1022.757167791,29.298715384,8.400222438,8.581005509,6.181378092,6.019647857,1.385708168
2020-04-03T12:00:00.000Z,3.120929514,1022.708537118,29.228713697,8.322547971,8.535777006,13.167016351,6.153946085,1.409417749
2020-04-04T12:00:00.000Z,3.1311863,1022.774357723,29.317188252,8.247548897,8.557016284,13.519628905,6.069261463,2.172937933
2020-04-05T12:00:00.000Z,3.140781046,1022.806657001,29.369599159,8.132148462,8.613604703,29.309735551,6.039786487,1.856876837
2020-04-06T12:00:00.000Z,3.156200118,1022.872079322,29.467324591,8.065409115,8.687638729,115.619370784,5.898698465,6.523621334
2020-04-07T12:00:00.000Z,3.170248969,1022.924432929,29.548724349,8.015763373,8.764024871,79.821815625,5.718466076,6.829988369
2020-04-08T12:00:00.000Z,3.162290972,1022.870017074,29.476881135,8.007680254,8.75182095,101.311714741,5.927111086,4.152091579
2020-04-09T12:00:00.000Z,3.182777866,1022.912490552,29.559999147,8.0227799,8.905827315,62.127441381,5.464738168,2.670127653
2020-04-10T12:00:00.000Z,3.189148894,1022.901740694,29.560551285,8.10610328,8.98387583,53.787595885,5.430002725,26.508012464
2020-04-11T12:00:00.000Z,3.200117751,1022.951957903,29.633390035,8.179768998,9.030973011,34.017091979,5.624734147,9.720282156
2020-04-12T12:00:00.000Z,3.213306924,1022.998723799,29.707004903,8.247226581,9.104613823,45.816922436,5.447490701,22.418607215
2020-04-13T12:00:00.000Z,3.219450767,1023.009514722,29.729931037,8.282652362,9.152564463,39.895740432,5.332694329,17.04073878
2020-04-14T12:00:00.000Z,3.211323781,1022.910451522,29.611355432,8.293334529,9.195323141,36.746874731,5.217282226,3.338726636
2020-04-15T12:00:00.000Z,3.213555384,1022.875467212,29.579345239,8.295859278,9.261584596,33.834381526,5.314303399,1.633826373
2020-04-16T12:00:00.000Z,3.216208545,1022.86025588,29.568871946,8.254730574,9.306901384,23.199705692,5.193561976,1.670490186
2020-04-17T12:00:00.000Z,3.226764482,1022.921674852,29.653104487,8.232235493,9.334712636,38.84865772,5.055084545,3.975972155
2020-04-18T12:00:00.000Z,3.229300954,1022.934698332,29.671751864,8.197708145,9.343404335,16.808119806,5.109492717,4.802492014
2020-04-19T12:00:00.000Z,3.238840594,1022.904778965,29.659398176,8.201003055,9.475133231,10.357871328,5.301197237,5.074622133
2020-04-20T12:00:00.000Z,3.242107354,1022.971432426,29.73458964,8.206631831,9.424663415,49.793773791,5.191018114,3.627029662
2020-04-21T12:00:00.000Z,3.24593276,1022.997167662,29.768648055,8.204690646,9.430298405,61.826113138,5.222589696,6.241979724
2020-04-22T12:00:00.000Z,3.241653679,1022.983830031,29.746544124,8.193022822,9.404666991,74.824303614,5.175189377,15.410907518
2020-04-23T12:00:00.000Z,3.242769705,1022.990043979,29.754986595,8.227837997,9.408314052,38.911210493,5.087051785,31.701238051
2020-04-24T12:00:00.000Z,3.249560632,1022.9613544,29.738547147,8.237559197,9.511283047,15.597205402,5.256232712,2.414298776
2020-04-25T12:00:00.000Z,3.240740159,1022.895532782,29.653064826,8.272239891,9.506555505,33.238425109,5.504208562,2.017577194
2020-04-26T12:00:00.000Z,3.246478689,1022.944968069,29.715370082,8.270292688,9.50147403,58.184019701,5.38388086,13.674576418
2020-04-27T12:00:00.000Z,3.247435336,1022.903776945,29.674449777,8.342098118,9.562710888,49.232764275,5.571782731,14.38789407
2020-04-28T12:00:00.000Z,3.242909062,1022.819063366,29.577830915,8.370147791,9.624314816,57.037050552,5.496079058,18.601605502
2020-04-29T12:00:00.000Z,3.239624262,1022.777248108,29.528457734,8.342952804,9.644100248,35.34249493,5.481814945,13.207259045
2020-04-30T12:00:00.000Z,3.244782115,1022.761347399,29.522307592,8.371641511,9.714961391,20.657401462,5.418234824,6.887054374
2020-05-01T12:00:00.000Z,3.245593949,1022.724046487,29.485520862,8.331877069,9.770098153,8.290508298,5.318993118,1.677066986
2020-05-02T12:00:00.000Z,3.234520191,1022.701491039,29.440341157,8.323875354,9.688910619,31.761933221,5.291904143,7.106777675
2020-05-03T12:00:00.000Z,3.239215622,1022.773769171,29.524274057,8.293276664,9.644300359,46.724765641,5.14276794,12.187304179
2020-05-04T12:00:00.000Z,3.240321094,1022.748298337,29.500719777,8.196427406,9.68650097,84.956448092,5.11979502,6.680391531
2020-05-05T12:00:00.000Z,3.241016366,1022.796510694,29.55180183,8.166429702,9.632621445,40.533637749,5.162843633,9.195258
2020-05-06T12:00:00.000Z,3.25305635,1022.798058211,29.577249891,8.16448056,9.74937263,41.166746895,4.933976177,2.474517884
2020-05-07T12:00:00.000Z,3.251097478,1022.781724111,29.55676921,8.122870629,9.750782769,26.158668511,4.891009119,0.902221725
2020-05-08T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-09T12:00:00.000Z,3.270497107,1022.875369431,29.690878831,8.289806869,9.824645764,49.884681565,4.697191943,0.791444424
2020-05-10T12:00:00.000Z,3.272368949,1022.75893611,29.575723753,8.262270055,9.988686181,60.992384135,4.91512028,0.673433489
2020-05-11T12:00:00.000Z,3.288904283,1022.664866446,29.514736717,8.255711759,10.267290855,17.022773214,5.021080691,1.081486703
2020-05-12T12:00:00.000Z,3.29294288,1022.617219013,29.471231746,8.533068537,10.368971159,41.373761081,5.092254048,3.632893549
2020-05-13T12:00:00.000Z,3.286114417,1022.505956736,29.343137176,8.691235099,10.444102215,1.944035021,5.065271718,3.691937192
2020-05-14T12:00:00.000Z,3.287423178,1022.70022341,29.544028369,8.70381536,10.21114124,0.684365438,4.609125194,37.734359014
2020-05-15T12:00:00.000Z,3.32250067,1022.486666609,29.400166316,8.69753744,10.819916753,6.236916229,5.031144991,6.142097482
2020-05-16T12:00:00.000Z,3.318285503,1022.510159179,29.415756048,8.657647733,10.748940687,3.214300988,4.425128088,4.28734405
2020-05-17T12:00:00.000Z,3.305043495,1022.371099404,29.245658644,8.647685114,10.799389996,0.35648867,4.426785578,1.635013194
2020-05-18T12:00:00.000Z,3.327138971,1022.073409657,28.995288221,8.584416013,11.391897253,0.246075967,4.715274782,1.128923917
2020-05-19T12:00:00.000Z,3.292468112,1021.681622827,28.530918499,8.559058862,11.571116705,0.869986459,4.306430067,0.642078386
2020-05-20T12:00:00.000Z,3.272354375,1021.777134061,28.583340299,8.547117561,11.254815175,0.361153392,3.873274074,5.387633671
2020-05-21T12:00:00.000Z,3.258087496,1021.5462277,28.32280506,8.481634861,11.417055043,0.236530808,4.099464557,9.341904559
2020-05-22T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-23T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-24T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-25T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-26T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-27T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-28T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-29T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-30T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-05-31T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-01T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-02T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-03T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-04T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-05T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-06T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-07T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-08T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2020-06-09T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
